click,displayURL,adID,advertiserID,depth,position,queryID,keywordID,titleID,descriptionID,userID,userGender,userAge
0,1.33E+19,3806502,23791,1,1,41,24,31,33,22577538,2,1
0,1.33E+19,3806502,23791,1,1,41,24,31,33,23039292,1,5
0,1.33E+19,3806502,23791,1,1,41,24,31,33,23258602,2,1
0,2.17E+18,21206089,30359,2,2,41,5734,40961,37699,11115804,2,3
0,1.33E+19,3806502,23791,2,1,41,24,31,33,11115804,2,3
1,1.33E+19,3806502,23791,1,1,41,24,31,33,19998544,0,1
0,1.33E+19,3806502,23791,1,1,41,24,31,33,21249852,2,3
0,1.84E+19,20033125,23790,2,1,42,160,27,29,11408565,1,2
0,1.84E+19,20033125,23790,1,1,42,2463,27,29,23803653,2,3
0,1.84E+19,20033132,23790,1,1,42,1302,27,29,8012710,1,2
0,1.84E+19,20033132,23790,1,1,42,1302,27,29,1015899,1,1
0,1.84E+19,20033125,23790,1,1,42,2463,27,29,174408,1,2
0,1.84E+19,20033125,23790,2,1,42,160,27,29,9298427,1,2
0,1.84E+19,20033125,23790,1,1,42,160,27,29,9298427,1,2
0,1.43E+19,9027457,23808,2,2,42,1189,601,788,9298427,1,2
0,1.43E+19,9027457,23808,2,2,42,1189,601,788,11408565,1,2
0,1.84E+19,20033132,23790,1,1,42,598,27,29,19095231,2,4
1,1.84E+19,20033132,23790,1,1,42,598,27,29,8819094,1,2
0,1.84E+19,20033132,23790,1,1,42,598,27,29,1548639,1,2
0,1.84E+19,20033132,23790,1,1,42,598,27,29,4020459,1,2
0,1.84E+19,20033125,23790,1,1,42,160,27,29,16158375,1,5
0,1.84E+19,20033125,23790,1,1,42,160,27,29,17312130,1,6
0,1.74E+19,1590297,357,3,2,44,165,143,268,9374661,1,2
0,1.21E+19,20185439,27961,3,3,44,27,548,740,9374661,1,2
0,8.62E+18,4306628,20853,3,1,44,632,1485,990,9374661,1,2
0,7.48E+18,21209371,34691,1,1,45,364,71,93,18038801,2,4
0,1.22E+19,21787000,37359,1,1,45,4,140,202,20089362,2,5
0,7.48E+18,21090281,34691,1,1,45,364,152,219,6954685,2,3
0,9.42E+18,4423680,28451,2,1,45,81,314,426,321339,1,4
0,7.48E+18,21090281,34691,2,2,45,364,621,593,321339,1,4
0,1.69E+19,22094568,38300,1,1,45,11,721,927,1097760,1,2
0,7.54E+18,21765592,34619,1,1,45,1279,836,1035,6954685,2,3
0,5.85E+18,21477563,28698,2,1,46,77,1155,1362,3981598,1,2
0,1.79E+19,21965010,37908,2,2,46,77,5638,6296,3981598,1,2
0,1.43E+19,9027559,23808,3,1,47,3846,14,18,351255,1,2
0,1.43E+19,9027551,23808,2,1,47,748,14,18,11342929,1,4
0,1.43E+19,9027549,23808,2,1,47,27,14,18,7527045,1,2
0,1.43E+19,9027549,23808,2,1,47,27,14,18,2934739,1,3
0,1.43E+19,9027549,23808,1,1,47,27,14,18,2028715,2,2
0,1.78E+19,21346338,36696,2,2,47,25457,368505,181504,0,0,0
0,2.99E+18,1192718,2850,2,2,47,2630,305,447,11342929,1,4
0,1.21E+19,20185489,27961,1,1,47,27,548,740,17603553,2,3
0,1.21E+19,20185489,27961,2,2,47,27,548,740,7527045,1,2
0,2.65E+18,20108998,18076,3,2,47,772,2894,27308,351255,1,2
0,1.21E+19,20185489,27961,3,3,47,1088,3300,995,351255,1,2
0,1.74E+19,1590297,357,2,1,47,165,143,268,274225,1,2
0,1.74E+19,1590297,357,2,1,47,165,143,268,5476299,1,3
0,1.74E+19,1590297,357,2,1,47,165,143,268,14864327,2,3
0,1.21E+19,20185489,27961,2,2,47,27,192,292,2934739,1,3
0,2.99E+18,1192718,2850,2,2,47,2630,305,447,14864327,2,3
0,2.99E+18,1192718,2850,2,2,47,2630,305,447,5476299,1,3
0,4.01E+18,21362206,36760,3,2,48,148,55565,57690,6269,1,4
0,1.15E+19,21834755,37791,2,1,48,148,66522,1874,6269,1,4
0,1.75E+19,20387304,28155,2,2,48,148,77173,318,13126143,1,5
0,1.69E+19,21471229,36826,2,1,48,2132,15218,14856,6269,1,4
0,1.84E+19,21970096,5632,3,3,48,249,24373,175,6269,1,4
0,1.59E+19,21727353,37596,3,1,48,249,27045,25567,1154912,1,3
0,1.25E+18,21334711,36643,3,2,48,2132,33605,31692,1154912,1,3
0,2.21E+17,21167208,35785,2,2,48,148,34223,755075,6269,1,4
0,2.60E+18,21475820,37219,2,1,48,249,51121,46544,6269,1,4
0,9.63E+18,10679271,30108,1,1,48,148,5586,12497,6269,1,4
0,1.84E+19,21222364,36185,3,3,48,148,11660,11810,6269,1,4
0,1.75E+19,21333846,36608,2,2,48,249,12952,121,6271234,2,3
0,1.58E+19,22096534,38500,3,1,48,148,12990,14695,6269,1,4
0,9.68E+18,21417782,36973,2,2,48,249,13749,13568,2589900,1,4
0,1.18E+19,21408723,36892,2,2,48,148,3767,379,6269,1,4
0,1.20E+18,21340205,36661,2,1,48,148,3905,452,6271234,2,3
0,3.01E+18,21400702,36898,2,1,48,148,4155,87,2589900,1,4
0,1.37E+19,21407321,36894,3,3,48,148,5167,351,6269,1,4
0,9.63E+18,10679271,30108,2,2,48,148,5586,12497,6269,1,4
0,6.63E+18,4271504,8112,3,2,48,34,2860,3124,6269,1,4
0,6.63E+18,4271504,8112,3,3,48,34,2860,3124,1154912,1,3
0,9.75E+18,21222408,35880,2,1,48,249,2936,404,6269,1,4
0,9.75E+18,21222408,35880,2,2,48,249,2936,404,6269,1,4
0,9.75E+18,21222408,35880,3,2,48,249,2936,404,6269,1,4
0,1.21E+19,20180629,27961,3,2,48,34,328,455,6269,1,4
0,8.43E+18,4325847,8285,2,1,48,34,561,738,6269,1,4
0,1.21E+19,20180629,27961,2,2,48,34,624,832,6269,1,4
0,1.21E+19,20180629,27961,3,1,48,34,624,832,6269,1,4
0,8.72E+18,20897061,35075,2,2,48,849,139,201,0,0,0
0,2.96E+18,21249768,36352,2,1,48,34,282,1561,13126143,1,5
0,1.21E+19,20180629,27961,3,1,48,34,328,455,6269,1,4
0,7.90E+18,21372581,2010,2,2,49,31,237,189,13740090,1,3
0,7.90E+18,21372581,2010,2,2,49,31,237,189,15425921,2,3
0,3.19E+18,21493296,37299,2,1,49,31,855,1532,13740090,1,3
0,1.43E+19,21163925,23808,2,1,49,615,938,148,13744144,1,2
0,1.43E+19,21163925,23808,2,2,49,615,952,120,12209720,2,3
0,1.11E+19,21134703,23807,2,1,49,1520,967,8,12209720,2,3
0,8.29E+18,20915048,29706,2,2,49,31,995,251,13744144,1,2
0,9.99E+17,10870930,30428,2,1,49,5106,6761,6973,15425921,2,3
0,1.59E+19,4285952,23778,1,1,50,66,19,66,6515090,2,1
0,1.59E+19,4285952,23778,1,1,50,66,19,66,6517827,1,2
0,1.59E+19,4285952,23778,1,1,50,66,19,66,7269280,1,3
0,1.59E+19,4285952,23778,1,1,50,66,19,66,22559395,1,3
0,1.59E+19,4285952,23778,1,1,50,66,19,66,5564908,1,4
0,9.28E+18,1668889,6845,2,2,51,31,231,337,16180113,2,3
0,7.90E+18,21372581,2010,3,3,51,31,237,189,2005906,1,3
0,7.90E+18,21372581,2010,2,2,51,31,237,189,2005906,1,3
0,7.90E+18,21372581,2010,3,2,51,31,237,189,9649328,1,3
0,1.11E+19,21134703,23807,2,1,51,31,364,8,12103207,1,5
0,1.43E+19,21163925,23808,2,1,51,395,816,148,16180113,2,3
0,1.21E+19,20163505,27961,3,3,51,31,3516,3869,9649328,1,3
0,1.35E+19,21434808,36934,2,1,51,486,7324,7496,7337540,2,3
0,1.75E+19,21714130,37448,3,2,51,31,431,652,2005906,1,3
0,4.30E+18,8054540,385,3,1,51,486,460,322,9649328,1,3
0,4.30E+18,8054540,385,2,1,51,486,460,322,2005906,1,3
0,4.30E+18,8054540,385,3,1,51,486,460,322,2005906,1,3
0,1.43E+19,21163925,23808,2,2,51,395,808,120,7337540,2,3
0,1.43E+19,21163925,23808,2,2,51,395,816,148,12103207,1,5
0,1.40E+18,20141155,32491,1,1,52,340,281,204,6515090,2,1
0,1.40E+18,20141155,32491,2,2,52,340,281,204,15450851,2,4
0,5.50E+18,21464747,37086,1,1,52,251,307,1629,4340620,2,1
0,5.50E+18,21464747,37086,1,1,52,251,1235,341,4340620,2,1
0,5.50E+18,21464747,37086,1,1,52,251,1235,341,12111963,0,1
0,8.78E+18,8103469,5221,2,1,52,5729,36845,16675,15450851,2,4
0,1.04E+19,4368172,21421,1,1,52,5729,56740,7667,16273483,1,2
0,6.54E+18,3219148,23777,2,2,53,54,57,72,5567309,2,1
0,6.54E+18,3219148,23777,2,2,53,54,57,72,13741928,2,2
0,1.38E+19,20175571,24354,2,1,53,276,79,199,5567309,2,1
0,1.38E+19,20175571,24354,2,1,53,276,79,199,13741928,2,2
1,1.43E+19,20643970,23808,3,2,54,20,9,9,2812242,2,2
0,1.43E+19,20643970,23808,2,2,54,20,9,9,12226679,2,6
0,9.88E+18,4332980,23778,3,1,54,23,13,21,2812242,2,2
1,1.21E+19,20192908,27961,3,3,54,23,2536,5950,2812242,2,2
0,1.64E+19,20659788,34074,2,1,54,1659,2598,377,12226679,2,6
0,4.95E+18,20664659,24107,2,2,55,795,503,525,3969944,2,2
0,4.95E+18,20664659,24107,2,2,55,795,503,525,14634461,1,5
0,1.38E+19,8350700,24035,1,1,55,195,1151,737,19964268,1,3
0,1.38E+19,8350700,24035,1,1,55,195,1151,737,5891366,1,3
0,1.38E+19,8350700,24035,1,1,55,195,1952,5082,6457113,1,2
1,1.38E+19,8350700,24035,2,1,55,195,2197,737,14634461,1,5
0,1.38E+19,8350700,24035,2,1,55,195,3732,4130,46361,2,3
0,1.38E+19,8350700,24035,2,1,55,195,12199,737,3969944,2,2
0,1.38E+19,8350700,24035,1,1,55,195,12199,737,3969944,2,2
0,2.69E+18,4291763,2051,2,1,56,211,235,63,5758068,1,5
0,2.69E+18,4291763,2051,2,1,56,211,235,63,14918564,1,4
0,2.69E+18,4291763,2051,2,1,56,211,235,63,15502929,1,5
0,2.69E+18,4291763,2051,2,1,56,211,235,63,9506841,2,3
0,7.46E+18,4324830,15150,2,2,56,211,730,934,13744021,2,3
0,7.46E+18,4324830,15150,2,2,56,211,730,934,14918564,1,4
0,7.46E+18,4324830,15150,2,2,56,211,730,934,15502929,1,5
0,2.69E+18,4291763,2051,2,1,56,211,235,63,13744021,2,3
0,2.69E+18,4291763,2051,2,1,56,211,235,63,14174532,1,3
0,7.46E+18,4327500,15150,2,2,56,672,457,597,5758068,1,5
0,7.46E+18,4327500,15150,2,2,56,672,457,597,14174532,1,3
0,7.46E+18,4324830,15150,2,2,56,211,730,934,9506841,2,3
0,9.88E+18,4332980,23778,1,1,57,23,13,21,9649294,1,3
0,9.88E+18,4332980,23778,2,1,57,23,13,21,9649294,1,3
0,1.45E+19,3834142,27485,2,2,57,8,28,74,9488336,2,3
1,1.43E+19,9027637,23808,2,1,57,397,108,146,652635,2,3
0,1.43E+19,9027637,23808,2,1,57,397,108,146,9488336,2,3
0,1.43E+19,9027637,23808,1,1,57,397,108,146,9488336,2,3
0,1.43E+19,9027637,23808,2,2,57,397,108,146,9649294,1,3
0,1.43E+19,21360098,23777,2,1,57,397,302,211,5222137,1,5
0,1.43E+19,3769511,23777,2,2,57,5015,3036,2380,652635,2,3
0,1.22E+19,21787000,37359,3,1,58,30,67,84,1660222,2,5
0,8.85E+18,20047086,2387,3,2,58,151,204,193,1660222,2,5
0,8.85E+18,20047086,2387,3,2,58,151,204,193,2817038,2,4
0,8.85E+18,20047086,2387,3,2,58,151,204,193,6829186,2,5
0,1.13E+19,20044321,18070,3,3,58,151,208,305,2817038,2,4
0,1.13E+19,20044321,18070,3,3,58,151,220,324,6829186,2,5
0,2.69E+18,4321470,2051,3,1,58,151,475,626,2817038,2,4
0,2.69E+18,4321470,2051,3,1,58,151,475,626,6829186,2,5
0,2.69E+18,21734775,2051,3,3,58,64187,69534,79208,1660222,2,5
0,2.00E+18,20188693,24124,2,1,59,466,55,95,317541,1,6
0,2.00E+18,20188693,24124,2,1,59,466,91,122,1034555,2,4
0,1.48E+19,20601293,2494,2,1,59,212,344,260,1599564,1,4
0,2.00E+18,20188693,24124,2,2,59,466,384,255,1599564,1,4
0,1.57E+19,20569506,24130,2,2,59,212,775,451,317541,1,6
0,5.85E+18,21477679,28698,2,2,59,212,1025,437,854,1,4
0,1.67E+19,10390450,14103,2,2,59,212,3325,228,1034555,2,4
0,8.36E+18,10959866,23806,3,1,60,253,37,46,11133720,2,3
0,8.36E+18,10959866,23806,2,1,60,253,37,46,3107612,1,6
0,8.36E+18,10959866,23806,3,1,60,253,37,46,677229,1,4
0,1.22E+19,21787000,37359,3,3,60,71,67,84,677229,1,4
1,2.69E+18,4344041,2051,3,2,60,71,151,218,677229,1,4
0,2.69E+18,4344041,2051,2,2,60,71,151,218,3107612,1,6
1,2.69E+18,4344041,2051,3,2,60,71,151,218,11133720,2,3
0,4.97E+18,10798387,3383,3,3,60,71,3276,4179,11133720,2,3
0,1.21E+19,20170556,27961,1,1,61,64,717,1024,1547516,2,6
0,3.01E+18,21259992,35824,3,3,62,6247,9469,3146,3618632,1,2
0,9.88E+18,4332980,23778,3,1,62,23,13,21,4992105,1,3
0,9.88E+18,4332980,23778,2,1,62,23,13,21,5283962,1,3
0,9.88E+18,4332980,23778,2,2,62,23,13,21,1128263,1,6
0,1.38E+19,10793951,24354,2,1,62,23,247,299,3618632,1,2
0,4.95E+18,20664767,24107,3,2,62,23,818,1103,3618632,1,2
0,4.95E+18,20664767,24107,2,2,62,23,818,1103,3618632,1,2
0,1.38E+19,10793951,24354,3,1,62,23,247,299,3618632,1,2
0,1.38E+19,10793951,24354,3,2,62,23,247,299,4992105,1,3
0,1.38E+19,10793951,24354,2,2,62,23,247,299,5283962,1,3
0,1.43E+19,21360099,23777,2,1,62,23,482,429,1128263,1,6
0,1.43E+19,21360099,23777,2,1,62,23,488,211,1128263,1,6
0,4.95E+18,20664767,24107,3,3,62,23,818,1103,4992105,1,3
0,1.21E+19,20192652,27961,2,1,63,39,72,100,8520470,2,5
0,1.21E+19,20192676,27961,1,1,63,39,72,100,12149944,2,2
0,1.21E+19,20192676,27961,1,1,63,39,72,100,13668599,1,2
0,1.21E+19,20192676,27961,1,1,63,39,72,100,15450769,2,4
0,1.21E+19,20192676,27961,1,1,63,39,72,100,21898489,1,3
0,9.75E+18,10939132,29713,1,1,63,69,266,380,3114605,1,1
0,9.75E+18,10939132,29713,1,1,63,69,266,380,17312096,2,1
0,1.43E+19,6435096,23777,2,2,63,263,6617,6836,8520470,2,5
1,7.90E+18,21162526,1325,1,1,64,10,22,23,149935,1,3
0,7.90E+18,21162526,1325,1,1,64,10,22,23,16893132,1,4
0,7.90E+18,21162526,1325,1,1,64,10,22,23,23258647,2,4
0,7.90E+18,21162526,1325,1,1,64,10,22,23,2904493,2,4
0,7.90E+18,21162526,1325,2,1,64,10,24,25,2904493,2,4
0,6.41E+18,21129989,35668,2,2,64,10,1177,1010,2904493,2,4
0,5.10E+18,10405659,29900,2,2,65,33,23,26,68298,1,4
0,5.10E+18,10405659,29900,2,1,65,33,23,26,6769211,1,2
0,5.10E+18,10405659,29900,2,1,65,33,23,26,5113919,2,2
0,5.10E+18,10405659,29900,2,1,65,33,23,26,3528964,1,2
0,5.10E+18,10405659,29900,2,2,65,33,23,26,15249689,1,3
0,5.10E+18,10405659,29900,2,1,65,33,23,26,1170920,1,2
0,4.95E+18,10769310,30157,2,2,65,119,19332,641,5113919,2,2
0,1.36E+19,20875600,34246,3,2,65,119,2742,403,1170337,1,2
0,4.95E+18,10769310,30157,3,3,65,119,13949,9642,3244323,1,3
0,1.02E+19,21134376,33296,3,1,65,119,1251,1474,3244323,1,3
0,1.02E+19,21134376,33296,2,2,65,119,1251,1474,3528964,1,2
0,1.02E+19,21134376,33296,2,2,65,119,1251,1474,6769211,1,2
0,1.02E+19,21134376,33296,2,2,65,119,1330,1551,1170920,1,2
0,1.02E+19,21134376,33296,2,2,65,119,1330,1551,5113919,2,2
0,8.32E+18,21927086,38068,2,1,65,12,1556,863,15249689,1,3
0,5.10E+18,10405659,29900,2,1,65,33,23,26,2560996,1,3
0,9.74E+18,21423590,11536,3,3,65,524,834,1031,1170337,1,2
0,1.68E+18,20083008,5022,2,1,65,119,1087,3340,5113919,2,2
0,1.68E+18,20083008,5022,3,2,65,119,1087,3340,3244323,1,3
0,1.02E+19,21134376,33296,2,2,65,119,1251,1474,2560996,1,3
0,2.69E+18,4212764,2051,2,2,66,109,385,56,14870017,2,2
0,6.65E+18,21116493,35670,2,1,66,71,4714,4973,14870017,2,2
0,4.57E+18,20395102,29138,2,1,66,71,510761,60618,0,0,0
1,1.21E+19,20203709,27961,2,2,67,158,83,109,6677,1,3
1,1.21E+19,20203709,27961,3,1,67,158,83,109,78622,2,4
1,1.21E+19,20203709,27961,1,1,67,158,83,109,78622,2,4
1,1.21E+19,20203709,27961,2,1,67,158,83,109,78622,2,4
0,1.21E+19,20203709,27961,2,2,67,158,83,109,78622,2,4
0,1.21E+19,20203709,27961,2,1,67,158,83,109,1439307,2,3
0,1.21E+19,22160673,29951,3,3,67,12567,21497,3416,2745320,2,6
0,1.21E+19,20203709,27961,1,1,67,158,83,109,1439307,2,3
0,2.06E+18,2046155,387,2,2,67,158,478,545,1439307,2,3
0,8.12E+18,20876635,34760,1,1,68,100,34,40,19769837,2,3
0,8.12E+18,20876635,34760,1,1,68,100,34,40,21209988,2,3
0,8.12E+18,20876635,34760,1,1,68,100,34,40,21249788,1,3
0,8.12E+18,20876635,34760,1,1,68,100,34,40,21493677,1,3
0,8.12E+18,20876635,34760,1,1,68,100,34,40,11178183,1,4
0,8.12E+18,20876635,34760,1,1,68,100,34,40,18841444,2,5
0,4.97E+18,4232384,3383,2,2,69,188,1047,1122,2179,2,1
0,1.43E+19,9027213,23808,1,1,70,1,0,0,20677017,2,3
0,1.43E+19,9027213,23808,2,2,70,1,0,0,14000120,1,3
0,1.43E+19,9027213,23808,1,1,70,1,0,0,5467434,2,2
0,1.43E+19,9027213,23808,2,2,70,1,0,0,4285333,1,1
0,5.94E+18,21299884,34139,1,1,70,1081,1017,933,19294350,1,3
0,5.94E+18,21299884,34139,2,1,70,1081,1017,933,4285333,1,1
0,5.94E+18,21299884,34139,2,1,70,1081,1017,933,14000120,1,3
0,1.43E+19,9027213,23808,1,1,70,1,0,0,4456340,1,4
0,1.43E+19,9027213,23808,1,1,70,1,0,0,4285333,1,1
0,1.51E+19,20888577,23807,3,3,71,328,5,11,599673,0,1
0,1.38E+19,20175537,24354,2,1,71,328,79,391,546407,1,5
0,1.38E+19,20175537,24354,2,1,71,328,79,391,599673,0,1
0,1.38E+19,20175537,24354,3,1,71,328,79,391,599673,0,1
0,1.38E+19,20175537,24354,3,1,71,328,79,391,680143,1,5
0,1.38E+19,20175537,24354,3,1,71,328,79,391,709497,2,4
0,1.13E+19,20311333,18070,2,2,71,328,433,714,1122050,2,6
0,4.51E+18,22095855,38532,3,3,71,328,804,1067,680143,1,5
0,1.21E+19,20192676,27961,3,2,71,1019,1282,1512,709497,2,4
0,1.21E+19,20192676,27961,2,2,71,1019,1282,1512,3533297,2,5
0,1.43E+19,20644007,23808,2,2,71,530,309,333,1189824,2,6
0,1.43E+19,20644007,23808,2,2,71,530,309,333,2397649,1,1
0,1.43E+19,20644007,23808,2,2,71,530,309,333,546407,1,5
0,1.43E+19,20644007,23808,3,2,71,530,309,333,599673,0,1
0,1.43E+19,20644007,23808,2,2,71,530,309,333,599673,0,1
0,1.13E+19,20311333,18070,3,2,71,328,433,714,680143,1,5
0,1.38E+19,20175537,24354,2,1,71,328,79,391,1122050,2,6
0,1.38E+19,20175537,24354,2,1,71,328,79,391,1189824,2,6
0,1.38E+19,20175537,24354,2,1,71,328,79,391,2397649,1,1
0,1.38E+19,20175537,24354,2,1,71,328,79,391,3533297,2,5
0,1.13E+19,20311333,18070,3,2,71,328,284,489,680143,1,5
0,1.13E+19,20311333,18070,3,3,71,328,284,489,709497,2,4
0,1.10E+19,3834142,27485,1,1,72,8,28,209,332898,1,4
0,1.15E+19,20569504,24130,3,2,72,585,2669,1525,220860,1,5
0,1.15E+19,20569504,24130,2,2,72,585,2768,1525,220860,1,5
0,5.89E+18,7955186,6520,2,1,73,101,88,117,13477902,2,4
0,5.89E+18,7955186,6520,1,1,73,101,88,117,16007090,1,6
0,5.89E+18,7955186,6520,1,1,73,101,88,117,18050356,1,5
0,5.89E+18,7955186,6520,1,1,73,101,88,117,2401241,2,5
0,5.89E+18,7955186,6520,1,1,73,101,88,117,3330584,1,3
0,5.89E+18,7955186,6520,2,2,73,101,88,117,12935352,1,3
0,1.01E+19,22130289,26285,2,1,73,101,2952,3231,12935352,1,3
0,1.34E+18,20802276,33931,2,2,73,101,15227,9815,13477902,2,4
0,5.26E+16,3048011,23782,1,1,74,84,68,104,18377425,1,1
0,5.26E+16,3048011,23782,1,1,74,84,68,104,23258686,1,4
0,5.26E+16,3048011,23782,1,1,74,84,68,104,9730579,2,1
0,5.26E+16,3048011,23782,1,1,74,84,68,104,15965823,2,4
0,5.26E+16,3048011,23782,1,1,74,84,68,104,1575994,1,3
0,1.70E+19,20723930,27650,2,2,74,3304,7786,8306,568907,2,3
0,5.26E+16,3048011,23782,1,1,74,484,322,463,333437,2,3
0,5.35E+18,5858719,23796,1,1,75,179,6,12,15133781,1,1
0,5.35E+18,5858719,23796,1,1,75,179,6,12,6816328,1,1
0,5.35E+18,5858719,23796,1,1,75,179,6,12,18119557,1,1
0,5.35E+18,5858719,23796,1,1,75,179,6,12,18786837,2,1
0,5.35E+18,5858719,23796,1,1,75,179,6,12,22143467,1,4
0,5.35E+18,5858719,23796,1,1,75,179,6,12,22397202,1,1
0,1.31E+19,20174985,23795,1,1,76,79,3,7,19769883,1,3
0,1.31E+19,20174985,23795,1,1,76,79,3,7,13696047,2,3
0,1.31E+19,20174985,23795,1,1,76,79,3,7,2255590,2,3
0,1.55E+19,21551375,37467,1,1,77,91,3681,4011,6674428,1,4
0,2.88E+18,20967351,29750,1,1,77,796,4718,15418,13139140,2,2
0,1.38E+19,20815448,33721,1,1,77,5142,6701,6923,12103179,2,1
0,8.80E+18,21644421,26278,2,1,78,57,312,421,13139183,2,3
0,5.85E+18,21477557,28698,3,1,78,57,604,177,4926427,2,6
0,1.43E+19,21163923,23808,2,2,78,57,637,37,13139183,2,3
0,1.43E+19,21163923,23808,1,1,78,57,637,37,22397269,1,3
0,9.01E+17,21822362,37702,3,3,78,57,5418,5718,4926427,2,6
1,1.44E+19,21953978,38104,3,2,78,144,7737,7913,4926427,2,6
0,7.90E+18,21162519,1325,2,1,79,1880,22,23,46361,2,3
0,5.47E+18,20001249,1381,3,1,79,95,1298,1518,220860,1,5
0,1.05E+19,20789535,34555,2,2,79,62,3157,3596,220860,1,5
0,1.82E+19,20163772,32709,2,2,79,87,5951,2475,46361,2,3
0,1.82E+19,20163772,32709,2,2,79,87,5951,2475,1051923,1,5
0,3.01E+18,21848420,35824,2,1,79,3288,11050,11016,1051923,1,5
0,9.97E+18,21944529,38141,3,3,79,3288,32378,30143,220860,1,5
0,1.21E+19,20174562,27961,2,2,80,72,183,273,5190069,1,2
0,1.21E+19,20174562,27961,2,2,80,72,183,273,5467434,2,2
0,1.21E+19,20174562,27961,1,1,80,72,183,273,9267588,1,1
0,7.90E+18,21162108,1325,2,1,80,72,272,560,5467434,2,2
0,1.34E+19,20022506,29746,2,1,80,72,1285,1941,5190069,1,2
1,1.74E+19,20017073,23798,1,1,81,726,4,644,10588179,1,3
0,1.74E+19,20017073,23798,1,1,81,726,4,644,17077336,1,3
0,1.74E+19,20017073,23798,1,1,81,726,4,1062,4919628,1,1
0,1.74E+19,20017078,23798,1,1,81,429,4,518,19095200,1,3
0,1.74E+19,20017073,23798,1,1,81,726,4,644,1185587,1,2
0,1.74E+19,20017073,23798,1,1,81,726,4,644,4151654,1,2
0,1.59E+19,2989726,23778,2,2,82,104,62,79,27289,1,5
0,1.59E+19,2989726,23778,1,1,82,104,62,79,27289,1,5
0,1.59E+19,2989726,23778,1,1,82,104,62,79,546407,1,5
0,1.59E+19,2989726,23778,1,1,82,104,62,79,3981598,1,2
0,1.71E+19,20296782,33005,2,1,83,34,9460,9559,7394824,2,3
0,7.90E+18,21162257,1325,2,2,83,34,684,1570,68298,1,4
0,6.40E+18,21299628,36491,2,1,83,518,3934,121,68298,1,4
0,1.70E+19,21425323,36955,2,2,83,34,16797,16333,7394824,2,3
0,3.53E+18,21745919,11158,1,1,84,124,987,659,21249899,1,2
0,4.73E+18,21954040,37665,1,1,84,124,132110,114460,17140177,1,5
0,2.41E+18,20067139,23781,1,1,85,133,8,1,22658620,1,3
1,2.41E+18,20067145,23781,1,1,85,1897,8,1,8738259,2,2
0,2.41E+18,20067145,23781,1,1,85,858,8,1,8530147,1,2
0,2.41E+18,20067145,23781,1,1,85,1897,8,1,23763424,2,2
1,1.43E+19,3110734,23777,2,1,86,64,121,170,14709515,2,3
0,1.21E+19,20170556,27961,2,2,86,64,717,1467,854,1,4
0,1.21E+19,20170556,27961,2,2,86,64,717,1024,14709515,2,3
0,8.72E+18,20896082,35075,2,1,87,113,258,92,14234404,2,5
0,1.20E+19,21206078,36130,2,1,87,2793,4424,4789,8938566,2,4
0,5.59E+18,21460396,35035,2,2,87,113,4846,232,14234404,2,5
0,1.83E+19,21425213,36893,1,1,87,403,6486,879,21249794,2,6
0,6.10E+18,21233602,36260,2,1,87,4042,7587,7765,9298435,1,4
0,3.60E+17,21261604,36371,3,3,87,4042,32538,30329,2409921,1,6
0,1.19E+19,21094247,35463,2,2,87,403,2092,192,9298435,1,4
0,1.19E+19,21094247,35463,3,2,87,403,2092,192,2409921,1,6
0,1.19E+19,21094247,35463,2,2,87,403,2092,192,8938566,2,4
0,7.14E+18,20273679,32674,1,1,87,3126,2465,2757,1615967,2,2
0,1.31E+19,21273404,36431,3,1,87,403,3233,5689,2409921,1,6
0,5.12E+18,8676724,1268,1,1,88,40,45,13,2234802,1,4
0,5.12E+18,8676724,1268,1,1,88,40,45,13,8884633,1,3
0,5.12E+18,8676724,1268,1,1,88,40,45,13,22207496,2,3
0,5.12E+18,8676724,1268,1,1,88,40,45,13,12432734,2,3
0,5.12E+18,8676724,1268,1,1,88,40,45,13,17729504,1,5
0,5.12E+18,8676724,1268,1,1,88,40,45,13,3235748,2,5
1,7.90E+18,21162526,1325,2,2,89,295,22,23,149935,1,3
0,7.90E+18,21162526,1325,2,2,89,295,22,23,1782050,1,3
0,7.90E+18,21162526,1325,2,1,89,295,24,25,1782050,1,3
0,7.90E+18,21162526,1325,2,2,89,295,24,25,1782050,1,3
0,1.41E+18,21246154,1502,2,1,89,295,76,101,149935,1,3
0,1.41E+18,21246154,1502,2,2,89,295,76,101,1782050,1,3
0,1.41E+18,21246154,1502,2,1,89,295,113,153,1782050,1,3
0,5.47E+18,20001249,1381,3,2,89,176,819,1017,83621,2,3
0,1.82E+19,20163772,32709,2,2,89,87,5457,3585,220860,1,5
0,5.10E+18,10405659,29900,2,2,90,42,23,26,9054461,1,5
0,5.10E+18,10405659,29900,3,1,90,42,23,26,3942276,2,2
0,5.36E+18,21791480,37692,2,1,90,208,806,2206,9054461,1,5
0,1.41E+19,21360227,36744,3,2,90,196,2270,2022,3942276,2,2
0,5.39E+18,20212781,29213,3,3,90,196,22346,19376,3942276,2,2
0,1.43E+19,6434954,23777,2,2,91,491,376,503,483808,1,3
0,1.43E+19,6434954,23777,1,1,91,491,376,503,8506501,2,4
0,1.43E+19,6434954,23777,2,2,91,491,376,503,8506501,2,4
0,1.43E+19,6434954,23777,2,2,91,491,376,503,12166060,1,3
